Temparature,Humidity,Moisture,Soil_Type,Crop_Type,Nitrogen,Potassium,Phosphorous,Fertilizer
28.61475136,94.22253035,25.799087067859375,Peaty,muskmelon,99,46,6,Ammonium Sulphate
27.04863538,91.34685096,20.032824819429408,Clay,muskmelon,89,50,25,Super Phosphate
29.5275305,94.57459443,18.23033981741612,Clay,muskmelon,96,55,13,DAP
28.50416396,93.46806467,17.802347323687744,Silt,muskmelon,82,47,26,MOP
28.89578588,94.78993038,13.853095094181779,Peaty,muskmelon,106,52,21,Super Phosphate
27.04927452,91.3821731,14.292675953635129,Silt,muskmelon,90,52,15,Super Phosphate
28.96017885,91.69532178,36.7260688126797,Silt,muskmelon,106,54,16,DAP
22.75088787,90.69489172,20.025909359967603,Saline,apple,24,196,128,DAP
23.8494014,94.34814995,18.277676588134483,Peaty,apple,7,197,144,DAP
22.60800988,94.58900601,36.63314823465099,Loamy,apple,14,205,128,Ammonium Sulphate
21.18667419,91.13435689,28.654197111958478,Clay,apple,8,201,120,Urea
23.41044706,91.69913296,16.100399537886254,Sandy,apple,20,201,129,DAP
22.86006627,93.12859895,30.239619734543105,Loamy,apple,32,204,137,DAP
22.48403042,93.40819246,14.486057605338175,Silt,apple,27,205,139,Ammonium Sulphate
22.02775403,92.96129462,35.80375940957462,Loamy,apple,0,205,123,Urea
21.91191314,91.68748063,20.441624087250503,Sandy,apple,22,196,144,Super Phosphate
23.71059131,93.27392415,27.906639200442765,Silt,apple,1,199,124,DAP
21.37784654,92.72043743,14.760377452198778,Chalky,apple,30,197,122,Ammonium Sulphate
22.84852833,94.32130209,39.65808102902558,Peaty,apple,29,196,121,MOP
23.1094265,92.79630809,32.18282087137895,Silt,apple,13,204,126,DAP
23.25230817,94.54128292,37.573352623471415,Peaty,apple,9,199,139,MOP
23.67287749,90.4935574,23.15677788850234,Silt,apple,0,200,133,DAP
23.76881552,90.59810302,34.80034028810406,Clay,apple,30,199,143,NPK
23.34386401,91.47684705,10.697751679597356,Peaty,apple,36,198,140,Urea
22.63946441,90.18451645,19.331910813528168,Peaty,apple,37,199,137,Super Phosphate
22.45696744,94.76285385,12.561733932756834,Saline,apple,33,203,121,Ammonium Sulphate
22.96388477,93.58065995,31.34529726002666,Clay,apple,7,195,144,Ammonium Sulphate
21.07273439,93.56585985,24.391076284887617,Chalky,apple,35,205,128,DAP
22.44075021,92.70785115,25.59604531415704,Sandy,apple,29,198,128,DAP
22.71271308,90.45261746,35.781621781054945,Clay,apple,2,196,143,NPK
21.70416965,93.44006288,25.689148633894455,Saline,apple,34,198,140,NPK
22.43324518,92.48667725,37.20273454946702,Loamy,apple,29,204,144,Ammonium Sulphate
21.25941052,92.84416234,19.546857538274637,Clay,apple,32,203,141,Urea
22.9215706,94.89613443,18.372019646625684,Saline,apple,13,197,144,Ammonium Sulphate
22.81212536,91.51861705,27.934505920895745,Chalky,apple,25,198,143,Super Phosphate
21.12152071,90.6878768,31.018132484499972,Peaty,apple,9,200,137,MOP
21.11478672,90.31528693,22.04266301605245,Clay,apple,6,198,144,Super Phosphate
23.59997268,90.97597665,29.4103301506589,Silt,apple,37,196,126,NPK
23.12652652,94.71203306,29.050010641360196,Sandy,apple,2,203,120,NPK
22.98458907,93.3204487,12.767507994936693,Chalky,apple,11,197,143,NPK
22.12659387,90.97818277,10.85559759539219,Chalky,apple,10,201,141,Ammonium Sulphate
22.53779727,91.48135786,19.861324618370944,Saline,apple,24,202,142,NPK
22.49095104,91.70292746,25.209342283389002,Loamy,apple,23,195,138,Urea
22.35548159,94.47811755,39.07192632625106,Chalky,apple,18,204,125,NPK
22.20700989,93.50574163,27.70896752273747,Peaty,apple,13,196,121,Urea
22.44516988,94.73763514,35.24267717576038,Chalky,apple,26,202,122,MOP
22.76643029,92.12438519,29.173584490506563,Loamy,apple,28,202,123,Urea
22.19109412,90.02575116,33.51467139033075,Loamy,apple,26,201,121,MOP
23.6119202,91.70293849,10.609355831707688,Chalky,apple,21,196,137,NPK
23.86087054,94.92048112,21.90645257289076,Sandy,apple,21,198,135,MOP
21.42177231,92.62665309,10.046094118101278,Silt,apple,5,205,144,Super Phosphate
22.36629253,90.78572467,38.920172888480096,Sandy,apple,2,205,123,Urea
23.99686172,91.61001707,17.53145565120886,Chalky,apple,15,199,133,Ammonium Sulphate
21.80129837,92.73446667,33.71731167465062,Loamy,apple,31,198,130,NPK
23.80436344,92.80441624,33.43669884829163,Silt,apple,25,200,143,Ammonium Sulphate
23.71475278,91.53331177,29.81171265574128,Clay,apple,16,204,143,Urea
23.34467359,90.37981478,29.914542337329802,Clay,apple,19,202,122,NPK
22.31253665,90.03577124,25.1762456356372,Loamy,apple,10,196,125,Ammonium Sulphate
23.50201428,92.21083961,11.145605639471993,Clay,apple,20,202,139,Super Phosphate
23.46260321,91.45665004,39.19642843619823,Silt,apple,28,198,123,Urea
23.06204373,92.39544055,24.99259850178683,Silt,apple,28,200,136,Urea
22.47420512,91.22759742,30.25955743868417,Sandy,apple,2,199,131,Ammonium Sulphate
22.69780133,92.82223419,16.857350614282588,Sandy,apple,2,197,140,MOP
23.66682067,93.90191078,38.31030843564975,Chalky,apple,27,201,138,Super Phosphate
22.50050273,92.45878335,35.205927721965935,Saline,apple,30,204,127,DAP
23.83053666,90.84422164,20.35352118642353,Peaty,apple,32,203,145,Urea
23.64142354,93.74461474,24.975217792984843,Clay,apple,29,205,139,DAP
21.41363812,92.99124545,32.51054361650928,Peaty,apple,26,195,126,Super Phosphate
22.85267372,94.57645809999998,24.080676588149878,Silt,apple,40,202,136,Urea
22.98208095,93.84505029,17.181641650507924,Saline,apple,6,200,124,Urea
21.19909519,90.80819418,13.94079701553299,Saline,apple,35,200,138,MOP
23.87192332,90.49939035,30.84980799229693,Chalky,apple,17,196,136,MOP
21.0365275,94.33919546,33.65519910264682,Peaty,apple,33,205,134,Urea
22.61711614,93.51978375,30.51989415806186,Silt,apple,16,197,143,DAP
21.45278675,90.74531921,26.990977522159277,Chalky,apple,27,200,120,Super Phosphate
22.81227579,92.12992101,35.39161778771173,Loamy,apple,29,205,145,DAP
21.98141856,91.12719303,35.675523521756254,Silt,apple,3,197,141,Super Phosphate
22.52709326,92.54780429,15.976225766508056,Peaty,apple,15,204,123,NPK
22.35628673,91.92360477,21.084001804357797,Chalky,apple,5,195,136,Urea
21.19852186,92.15595143,35.334295117873324,Loamy,apple,10,204,136,Urea
23.8812458,93.45067555,25.42032115065987,Saline,apple,7,195,141,Urea
22.78234161,94.36803516,28.386267320617442,Chalky,apple,2,201,129,Ammonium Sulphate
22.19055385,92.43764169,22.30885683315276,Peaty,apple,29,197,138,Urea
22.91430043,90.70475565,36.70614591635807,Peaty,apple,30,200,137,DAP
23.08950736,90.22507299,28.83480286696657,Sandy,apple,29,204,132,Ammonium Sulphate
21.72484506,92.83975602,26.415386087040275,Clay,apple,14,197,139,DAP
22.44307715,91.59234006,13.488631095926749,Saline,apple,18,203,125,DAP
21.1316077,91.95769858,17.977702034105857,Silt,apple,33,204,143,DAP
22.71750705,92.25479855,13.486547119484596,Peaty,apple,40,196,144,MOP
23.75033085,92.88160462,13.392144417829979,Loamy,apple,9,197,143,DAP
23.76121837,93.661643,16.453279529781106,Peaty,apple,38,203,135,Super Phosphate
22.13450646,94.67695747,27.148991229018314,Chalky,apple,28,196,130,DAP
21.17089176,90.23730166,19.349848485374228,Loamy,apple,35,203,142,NPK
22.36238282,91.15761594,20.257464342630307,Silt,apple,12,205,129,Urea
22.77856513,92.70124029,30.636124232252563,Saline,apple,1,203,135,Ammonium Sulphate
21.22503442,90.09877774,31.26870850327355,Sandy,apple,0,205,145,Ammonium Sulphate
23.15791104,90.34396882,16.842357015829876,Peaty,apple,31,201,121,MOP
22.42776057,93.91722423,22.386964038138657,Chalky,apple,35,203,131,DAP
23.64082979,90.95257927,30.5556349716026,Loamy,apple,29,195,140,Ammonium Sulphate
22.29423493,90.69033986,39.342043436531306,Saline,apple,33,198,138,Urea
23.35225078,90.90054697,37.51395535110548,Clay,apple,14,197,140,MOP
22.03911546,94.58075845,12.338161042274141,Peaty,apple,35,195,145,Ammonium Sulphate
23.80593812,92.48879468,12.828847258176229,Loamy,apple,40,197,120,Ammonium Sulphate
22.31944084,90.85174383,26.377926860914766,Saline,apple,25,198,132,Super Phosphate
22.14464104,93.82567435,24.40900397870277,Clay,apple,31,196,137,Urea
23.65167552,94.50528753,36.00573012687652,Loamy,apple,36,196,144,DAP
22.16939473,90.27185592,19.7064264912161,Peaty,apple,10,197,140,Urea
35.21462816,91.49725058,21.85169156442631,Saline,papaya,61,50,68,Urea
42.39413392,90.79028064,22.891094223091212,Chalky,papaya,58,45,46,MOP
38.4191628,91.14220381,38.3532070938156,Chalky,papaya,45,55,47,MOP
35.33294932,92.11508608,22.60505449330479,Chalky,papaya,39,53,65,MOP
42.92325255,90.07600528,22.905655035817567,Clay,papaya,31,45,68,Super Phosphate
33.83508569,92.85470152,30.42170599566936,Chalky,papaya,70,45,68,Ammonium Sulphate
33.20258348,92.76437927,24.619111634053972,Clay,papaya,68,50,62,Super Phosphate
23.48546973,93.71043692,23.77684313270739,Clay,papaya,34,47,65,DAP
29.33710543,90.81781439,16.851951036266207,Clay,papaya,38,54,68,MOP
40.21199348,94.50766912,12.209459207814527,Peaty,papaya,69,47,64,Urea
42.13473976,91.70445386,22.108107665198176,Saline,papaya,58,47,51,NPK
32.86316618,91.4618874,33.435877321459856,Sandy,papaya,59,53,47,Super Phosphate
29.80744318,91.38048469,27.041567267611505,Clay,papaya,44,54,64,MOP
31.56213762,93.0484859,28.92623978243622,Silt,papaya,56,48,57,Urea
36.32268069,93.06134398,25.671748477455093,Saline,papaya,69,54,60,DAP
37.13165026,94.60761797,28.717508166650493,Chalky,papaya,56,49,58,MOP
38.4418717,93.63739039,14.02329808845463,Loamy,papaya,49,53,55,Ammonium Sulphate
32.66160599,90.78931681,19.223749057740463,Clay,papaya,38,52,51,MOP
27.92765919,91.55594211,25.280091436037218,Sandy,papaya,54,47,65,MOP
39.01793345,91.48815629,17.71675802371716,Saline,papaya,57,51,57,DAP
32.51247398,94.65904123,30.960942677230474,Peaty,papaya,39,53,52,Super Phosphate
38.72382798,91.72514851,13.280000026302885,Chalky,papaya,58,45,67,Urea
43.30204933,92.83405443,11.046561229470944,Clay,papaya,61,52,64,Urea
27.58548913,90.72526502,32.73163851267222,Peaty,papaya,34,55,62,MOP
40.78881819,92.90951393,34.79727842586157,Loamy,papaya,31,45,48,MOP
23.19451074,91.40301608,22.12746607149284,Chalky,papaya,47,52,46,Urea
32.68067385,92.61715632,27.652852844622107,Peaty,papaya,32,52,68,Super Phosphate
34.28879307,93.61082872,21.47632710713678,Loamy,papaya,36,46,59,NPK
39.30050027,94.16193416,35.68649387122289,Silt,papaya,61,51,51,Ammonium Sulphate
39.73149053,91.12220596,37.91923282783178,Peaty,papaya,70,46,54,DAP
39.23342464,91.25589286,26.21463427995689,Chalky,papaya,44,49,56,MOP
27.34734861,94.17756725,23.584176977142327,Silt,papaya,34,51,68,DAP
40.76998685,92.09278584,33.766912520775406,Sandy,papaya,50,47,59,MOP
26.26559543,90.79668055,34.538255450022,Clay,papaya,39,52,70,MOP
28.12971499,93.3210737,13.017554182307524,Silt,papaya,34,49,61,Urea
34.2804607,90.55561637,27.735204552797263,Sandy,papaya,44,55,60,DAP
33.7960155,93.00754254,39.83140226282474,Silt,papaya,31,52,62,NPK
31.53243779,90.87394933,23.311553289836525,Silt,papaya,65,51,62,Urea
42.30495821,90.51431779,31.345149058947367,Peaty,papaya,44,53,57,DAP
24.63676897,90.61964344,24.711210557653857,Clay,papaya,50,48,47,Super Phosphate
28.28222883,91.37059792,25.744652908733755,Chalky,papaya,43,48,50,MOP
24.48620746,92.98254537,19.32396182205293,Silt,papaya,60,53,46,Ammonium Sulphate
42.84609252,94.63548176,30.422988395552576,Sandy,papaya,70,55,68,Urea
43.67549305,93.10887229,13.773754825430778,Saline,papaya,59,52,62,Super Phosphate
42.07213781,92.92203105,37.59355178179761,Loamy,papaya,60,51,58,NPK
33.46873719,92.12746225,19.67679337664527,Sandy,papaya,42,47,60,Super Phosphate
31.7018373,91.66232213,29.322999959906493,Saline,papaya,35,47,66,Super Phosphate
41.41968393,90.03863107,37.32343396816894,Silt,papaya,34,48,65,NPK
42.54744013,94.94482086,29.40193745013819,Loamy,papaya,36,46,54,MOP
28.91842453,94.63676767,17.482442910376673,Loamy,papaya,39,52,64,DAP
43.08022702,93.90305729,34.08819321147847,Silt,papaya,37,47,52,MOP
29.20300896,93.96834049,15.17611899106091,Clay,papaya,33,46,47,Urea
41.04224355,91.37258067,39.16799990896529,Saline,papaya,34,48,48,DAP
25.62446619,93.18240298,35.52880650780996,Saline,papaya,49,50,54,MOP
35.32876402,91.06138506,10.375859258055437,Saline,papaya,40,49,65,MOP
24.42561272,92.27749066,28.269652190595124,Saline,papaya,68,49,52,Super Phosphate
31.18298415,90.21646909,36.33314884482033,Saline,papaya,50,52,46,NPK
31.88342554,91.3256535,11.782162643673143,Saline,papaya,65,50,63,Urea
42.93368602,91.1756748,26.071380429273095,Peaty,papaya,40,47,49,Urea
23.11407669,94.31994776,35.47378101554409,Chalky,papaya,42,48,53,NPK
24.87212063,93.90560147,37.28408131845809,Chalky,papaya,49,51,55,Ammonium Sulphate
43.36051537,93.35191636,22.54718057239468,Silt,papaya,59,49,62,NPK
26.83054058,90.75379971,14.59092527280152,Chalky,papaya,63,47,58,MOP
30.42012134,93.12659793,38.47043440680036,Clay,papaya,70,52,65,Ammonium Sulphate
28.64555584,93.22642604,10.428743487359927,Loamy,papaya,63,52,50,DAP
32.50037548,93.47888842,32.39190980012009,Chalky,papaya,40,47,64,MOP
43.03714283,94.6428898,32.30279002456274,Clay,papaya,63,50,58,Super Phosphate
30.10773379,90.34546355,39.37035696049479,Sandy,papaya,45,49,58,Super Phosphate
23.69212243,93.61055571,37.32489937403095,Sandy,papaya,66,47,69,DAP
35.67667332,93.30641944,29.409989641073114,Sandy,papaya,54,52,67,NPK
27.71948962,94.43877142,23.43008245843235,Peaty,papaya,69,52,67,MOP
35.26824831,92.38282957,19.683186819257045,Chalky,papaya,67,49,68,MOP
23.16855863,90.78821158,11.237701001291997,Silt,papaya,45,47,57,Ammonium Sulphate
33.08706051,92.25197542,34.79840753421682,Chalky,papaya,56,52,50,NPK
37.4620912,90.44967809,29.346343447749266,Silt,papaya,70,53,50,MOP
38.73218907,94.73613484,35.42176977431704,Clay,papaya,44,45,47,Urea
32.57720726,92.74889453,22.74153177177734,Peaty,papaya,50,47,60,NPK
38.38231475,93.10378595,16.186716265465023,Chalky,papaya,52,53,51,DAP
42.93605359,90.09448142,36.73271702978937,Saline,papaya,35,45,68,DAP
25.65492304,92.74501561,22.131797679445004,Saline,papaya,68,52,69,Ammonium Sulphate
37.58899717,91.99740365,39.63876449052426,Clay,papaya,32,52,55,Super Phosphate
29.60718808,93.15642801,23.09396952698257,Sandy,papaya,32,51,55,NPK
25.34756111,93.02871078,21.888250337168785,Peaty,papaya,48,47,62,Ammonium Sulphate
25.9300384,93.02357765,35.05199489057857,Peaty,papaya,39,53,69,Ammonium Sulphate
32.76795887,94.57377401,18.14859898448367,Sandy,papaya,49,45,61,Ammonium Sulphate
29.02328049,90.20396783,10.792542396126063,Clay,papaya,48,54,57,Urea
40.00439101,90.17015833,28.63714883046443,Silt,papaya,69,49,66,DAP
33.32315744,91.25271223,39.31017033173923,Chalky,papaya,53,55,55,Ammonium Sulphate
31.22790131,94.94021378,10.157131967733333,Chalky,papaya,38,52,61,DAP
26.68386496,92.9585411,16.498587035278327,Peaty,papaya,57,55,64,Urea
24.70528368,90.14732171,38.83959947734277,Loamy,papaya,51,55,57,Super Phosphate
38.2016825,93.97379963,10.038300066322472,Loamy,papaya,56,45,65,MOP
36.56769731,93.79503425,17.72846055272271,Silt,papaya,54,52,66,NPK
26.05375792,93.69111672,19.10682804333457,Loamy,papaya,58,47,55,Super Phosphate
31.29986342,92.76039164,18.37721879611632,Saline,papaya,68,54,70,Ammonium Sulphate
40.10207731,94.35110201,14.508675125433255,Loamy,papaya,42,55,59,Super Phosphate
38.58954491,91.58076549,23.49971558995025,Peaty,papaya,43,47,64,NPK
41.31330062,91.1508798,38.22522074020243,Saline,papaya,35,49,67,Super Phosphate
37.03551903,91.79430166,21.995613943071838,Saline,papaya,56,55,59,NPK
23.012401800000006,91.07355541,10.690977686320023,Silt,papaya,39,53,64,Urea
26.762749300000007,92.86056895,24.13661965409215,Clay,coconut,18,29,30,Urea
25.61294367,94.3138837,17.657576445480398,Silt,coconut,37,28,23,Ammonium Sulphate
28.130115000000004,95.64807631,11.113049285906513,Loamy,coconut,13,33,28,MOP
25.02887163,91.53720922,31.451645190013128,Chalky,coconut,2,35,21,MOP
27.79797651,99.64573002,34.66165683459732,Saline,coconut,10,35,18,Super Phosphate
29.25902906,95.11294697,30.669454980872285,Silt,coconut,7,32,11,MOP
27.10134661,93.69979946,35.65718134923145,Chalky,coconut,39,31,5,DAP
25.84726298,90.92669463,26.863106817512904,Sandy,coconut,34,27,6,MOP
26.58580443,90.98617591,33.88500423021758,Sandy,coconut,31,29,30,DAP
28.38503882,99.18843684,13.674038482054668,Loamy,coconut,25,35,7,Super Phosphate
28.43647052,91.81320717,14.027847743414144,Sandy,coconut,16,26,18,DAP
28.27298134,96.93649473,38.115526524949914,Saline,coconut,26,33,10,DAP
27.00648436,96.46168931,11.871771356301503,Peaty,coconut,27,32,8,Ammonium Sulphate
27.63551259,99.34854917,13.056160361783071,Silt,coconut,37,30,18,Super Phosphate
26.29644905,99.65809151,33.0046594552511,Peaty,coconut,19,34,15,Super Phosphate
27.1326009,95.23797989,30.99845209336512,Saline,coconut,0,33,19,DAP
25.56567803,97.61361544,36.09990577131984,Sandy,coconut,31,26,20,Urea
25.94951662,93.40548703,24.252014695090892,Sandy,coconut,9,32,17,Urea
28.03380598,95.01630593,23.816130228076688,Loamy,coconut,22,29,11,Urea
29.12859129,91.30924833,30.48773886606209,Peaty,coconut,31,26,6,Super Phosphate
27.0828252,97.00155491,10.976772930248163,Sandy,coconut,34,30,6,MOP
28.11321494,90.01734526,12.84061358204476,Peaty,coconut,24,32,6,Super Phosphate
27.5136304,94.18955816,20.693604634201037,Clay,coconut,1,26,8,DAP
27.63834933,95.48763389,25.77986161065393,Sandy,coconut,31,33,13,DAP
29.01256899,94.01014388,19.49331359440997,Silt,coconut,10,28,9,DAP
26.58413917,95.78923137,29.000563108556772,Chalky,coconut,36,26,27,Ammonium Sulphate
28.28905147,97.00396405,28.90785449386972,Chalky,coconut,38,33,24,DAP
28.69164799,96.65248672,12.105078798865886,Clay,coconut,11,25,6,Ammonium Sulphate
29.70931288,96.30484325,24.033991708751422,Silt,coconut,16,30,14,Urea
27.14865285,96.66355213,38.833365255238334,Saline,coconut,33,35,14,MOP
29.28725038,91.95614918,33.08470998735527,Clay,coconut,16,29,6,MOP
25.06871967,93.31410447,26.777589593740963,Sandy,coconut,32,31,11,DAP
26.92449525,91.20106019,31.844133905838188,Silt,coconut,38,30,14,Ammonium Sulphate
28.27804288,93.64761266,26.682500845994202,Sandy,coconut,8,33,6,Super Phosphate
29.18032562,92.73041222,29.389536016745204,Chalky,coconut,23,33,6,NPK
28.3575072,91.64509299,17.81252792638074,Loamy,coconut,29,35,25,Ammonium Sulphate
29.38072512,93.27565685,13.506332507452626,Silt,coconut,24,33,14,NPK
25.39241091,98.08951196,31.714961575702645,Silt,coconut,32,30,12,Urea
26.31270635,98.62048026,13.372414672139918,Chalky,coconut,30,31,25,MOP
29.52501367,91.91185319,26.50668138461037,Chalky,coconut,14,35,21,Super Phosphate
28.83214859,92.17170353,21.41597934580258,Clay,coconut,27,29,22,MOP
28.48444906,97.76865458,26.08596669196063,Loamy,coconut,40,29,5,NPK
28.74013335,93.39676499,15.416735983277444,Sandy,coconut,17,32,11,DAP
25.00872392,95.59224018,19.195625702558743,Chalky,coconut,30,35,30,DAP
29.8690834,91.14723422,26.650059988607218,Saline,coconut,28,30,10,NPK
27.54273211,94.59086121,15.618531190536038,Clay,coconut,39,29,7,Super Phosphate
26.52166434,98.38227669,29.58660917326106,Peaty,coconut,32,35,20,NPK
25.03512351,95.89739958,21.98341410467443,Loamy,coconut,7,32,15,Urea
29.20394909,95.66997327,31.77911811461951,Peaty,coconut,29,29,17,Urea
27.05826457,91.10510371,26.049008326568174,Silt,coconut,34,34,15,NPK
26.18552389,96.96637916,19.983830625210373,Peaty,coconut,14,25,23,NPK
27.59376845,92.48519606,11.895088313002262,Peaty,coconut,18,29,19,NPK
25.76011662,94.65830608,22.440952700533565,Saline,coconut,7,35,21,DAP
28.87862994,95.11320315,13.219915216273375,Silt,coconut,24,34,27,NPK
26.50908611,94.48414544,24.40233253503331,Clay,coconut,39,29,29,Ammonium Sulphate
26.87037587,91.72546257,19.733240957493273,Silt,coconut,29,28,8,Ammonium Sulphate
27.57283516,94.90485697,39.330758469878816,Clay,coconut,10,27,24,Urea
28.05912437,98.3670985,28.143936309257636,Clay,coconut,0,32,29,NPK
29.51611558,92.56492864,33.62671342241142,Loamy,coconut,32,31,11,MOP
28.96318258,95.16333673,33.892422739075556,Saline,coconut,37,32,10,NPK
25.09897688,92.36099489,35.46983817792134,Loamy,coconut,20,27,29,Urea
27.1872282,92.19906776,13.639498600438285,Sandy,coconut,31,35,29,Ammonium Sulphate
29.03065024,90.79093862,37.08493862338679,Loamy,coconut,17,27,30,DAP
27.754298,95.94643831,28.180048247122258,Saline,coconut,1,30,12,MOP
27.31155708,99.96906006,21.46601468604381,Sandy,coconut,6,29,13,MOP
28.84270971,99.64328526,37.29907115061525,Silt,coconut,15,32,28,MOP
26.61423461,96.97300803,19.14506158647083,Chalky,coconut,27,29,24,MOP
29.70143197,95.65754365,17.590243533512222,Silt,coconut,3,30,23,Urea
25.54759871,91.64194826,33.7128719352672,Chalky,coconut,8,26,26,DAP
26.37978453,91.49882979,32.61313771765541,Chalky,coconut,20,26,28,Super Phosphate
27.45907759,92.90736493,34.840475009503635,Clay,coconut,26,27,18,DAP
27.02269204,95.71935435,32.07039841266338,Sandy,coconut,1,35,6,Urea
28.98545306,90.73966792,29.09951273619101,Clay,coconut,27,31,30,MOP
26.1055118,91.52421214,37.50377385040747,Sandy,coconut,23,34,7,DAP
25.0707247,95.02156793,31.808727508222248,Saline,coconut,0,31,26,Ammonium Sulphate
25.54963273,96.92786777,11.120211214747872,Peaty,coconut,38,25,6,Urea
28.56973521,95.67906668,21.59179222792876,Saline,coconut,25,26,12,Ammonium Sulphate
26.07010807,96.7036223,24.463386987680177,Loamy,coconut,40,32,5,MOP
25.51791333,94.38420565,17.534813031755426,Loamy,coconut,0,31,19,NPK
25.9490364,94.73860514,10.881082056934117,Silt,coconut,26,32,9,Urea
28.2974764,95.41122824,35.26509623955038,Chalky,coconut,35,34,30,Urea
29.56549169,91.40896307,17.564589961235612,Clay,coconut,19,30,30,Urea
29.69952329,95.21224392,28.234814729365475,Loamy,coconut,31,33,13,Ammonium Sulphate
26.14162144,93.28415295,25.998349453274297,Saline,coconut,17,26,29,Urea
26.00175125,94.79998418,16.83950077642058,Clay,coconut,2,30,30,NPK
27.15116142,91.48889469,18.465369066266263,Loamy,coconut,30,25,13,Ammonium Sulphate
28.97318719,98.09861043,38.72453228787713,Saline,coconut,8,33,15,Ammonium Sulphate
26.13958446,96.38580769,13.409185233323374,Peaty,coconut,18,35,12,DAP
25.51618488,94.33465411,15.68034855406665,Peaty,coconut,8,30,28,NPK
27.55821802,99.98187601,33.045671707738286,Chalky,coconut,40,29,22,Super Phosphate
27.81132822,97.48410555,10.605508127156687,Sandy,coconut,27,33,10,Urea
25.60033702,99.7240104,18.713623303827507,Loamy,coconut,21,31,20,MOP
26.91641934,99.84671638,36.140137004670116,Saline,coconut,3,35,9,MOP
29.1797902,90.27214288,28.34998696595363,Peaty,coconut,22,27,16,MOP
26.44600063,98.29937782,39.55343163244733,Loamy,coconut,27,30,8,Super Phosphate
28.43572863,95.8840407,37.41265250682788,Peaty,coconut,22,33,8,Ammonium Sulphate
28.94099669,93.00109012,10.893095574784379,Chalky,coconut,28,32,27,NPK
26.45488737,93.45042636,15.315502579501572,Chalky,coconut,23,26,21,NPK
25.79490531,93.84150618,36.836455871545326,Peaty,coconut,37,34,5,Urea
26.93141945,98.80313612,13.197183028748961,Peaty,coconut,19,29,26,DAP
25.52468965,72.24850829,37.73166096210275,Clay,jute,89,38,47,Super Phosphate
26.59104992,82.94164078,31.561278011377038,Chalky,jute,60,39,37,Urea
25.29781791,86.88705350000002,31.232304952321897,Peaty,jute,63,45,41,Super Phosphate
25.72100868,88.16513579,25.997137017018154,Chalky,jute,86,39,40,NPK
23.58419277,72.00460848,31.376314547235435,Silt,jute,96,40,41,Ammonium Sulphate
25.31042337,72.01364411,13.908587384716512,Clay,jute,100,36,35,Ammonium Sulphate
23.41798979,85.08640476,23.365646552514185,Clay,jute,63,43,37,Urea
24.35564134,88.80391021,33.82110410558228,Sandy,jute,70,40,43,NPK
26.284017,75.14640198,35.46414007504214,Silt,jute,67,44,55,NPK
25.13842773,83.12053888,26.84166225027708,Peaty,jute,74,40,40,MOP
24.88692811,71.91711523,14.537812635717035,Peaty,jute,89,44,53,MOP
25.75734909,88.36668522,33.2272494281855,Chalky,jute,74,45,46,NPK
23.12844351,74.68322732,34.57386997495718,Chalky,jute,89,38,41,MOP
24.9949957,88.95692783,37.5997896570822,Silt,jute,60,40,55,Ammonium Sulphate
25.21622704,70.88259632,10.856249946960757,Silt,jute,67,38,43,MOP
24.39736241,79.26861738,24.199631155645264,Silt,jute,70,35,38,DAP
23.31410442,71.4509053,38.098412495938476,Clay,jute,74,38,49,Ammonium Sulphate
25.72668885,81.86171563,14.043849047416547,Saline,jute,90,39,40,Urea
26.96656378,78.21047693,23.297708048926253,Sandy,jute,82,44,35,Ammonium Sulphate
23.70467146,74.63745355,31.831561344212865,Silt,jute,73,37,45,Super Phosphate
24.90075709,73.84186449,32.78967184380957,Silt,jute,85,38,53,DAP
23.39605743,72.60512854,32.003446181407085,Saline,jute,81,36,56,Urea
26.8748389,79.78725152,11.676704539680658,Chalky,jute,84,38,55,Ammonium Sulphate
23.1426498,74.99739774,10.75866452725833,Silt,jute,80,42,45,DAP
24.29496635,77.62976013,32.84630519137569,Sandy,jute,76,45,54,Urea
24.39459498,89.89106506,27.444167788665055,Sandy,jute,76,39,56,Ammonium Sulphate
25.7629429,80.76238215,15.241636816377593,Chalky,jute,81,45,40,MOP
25.4879684,84.48235878,16.965733119503906,Peaty,jute,76,45,44,Super Phosphate
25.37122686,76.2403666,34.59478666324671,Clay,jute,69,40,47,NPK
26.21312799,81.70476368,36.70800038995171,Sandy,jute,82,45,40,Super Phosphate
24.30748599,78.54340987,31.72857449498628,Silt,jute,69,35,57,Ammonium Sulphate
23.76554749,87.98329901,27.567887179322735,Clay,jute,81,38,36,NPK
24.79853023,78.53037059,11.079346140796334,Saline,jute,67,38,60,Urea
23.20683504,74.09956958,13.35176754167436,Loamy,jute,72,40,51,MOP
23.66805429,70.89000744,16.699995687430327,Saline,jute,65,45,39,Ammonium Sulphate
25.12417673,85.72530641,18.311379335634243,Chalky,jute,78,43,50,Urea
23.89069041,83.46409075,39.41947125952724,Silt,jute,77,41,52,MOP
23.09433785,81.45139295,31.60490375070111,Saline,jute,89,42,52,Super Phosphate
24.21744605,82.85284045,14.789838619879719,Chalky,jute,62,37,49,MOP
24.06475727,71.31342851,14.719888267460934,Sandy,jute,90,45,48,NPK
24.85441411,74.44070479999998,28.849299382963068,Chalky,jute,66,36,47,Ammonium Sulphate
26.41915161,76.85691248,21.463029235588905,Loamy,jute,80,39,52,DAP
